calibration method,metric,model,comb
temperature scaling,ECE (W),0.012448055373155445,0.012249390277505386
temperature scaling,ECE (M),0.010802726882222776,0.009789840964698055
temperature scaling,cwECE (WT),0.03488666239927298,0.024869124089248892
temperature scaling,cwECE (MT),0.013868690103629322,0.012741818074010744
temperature scaling,cwECE (WNT),0.005183297610166836,0.0036516897751468374
temperature scaling,cwECE (MNT),0.0031986996533227867,0.0017666252538111645
temperature scaling,NLL,0.17049886016210392,0.6259502048929945
ensemble temperature scaling,ECE (W),0.010932321352551202,0.012676329633929354
ensemble temperature scaling,ECE (M),0.010823403138501374,0.00961365510569372
ensemble temperature scaling,cwECE (WT),0.03313980702962939,0.024303901827184386
ensemble temperature scaling,cwECE (MT),0.014074000891589621,0.012726322776367743
ensemble temperature scaling,cwECE (WNT),0.005058628294432614,0.003599838356924086
