calibration method,metric,model,comb
none,NLL,0.3545366733355232,0.37588623923975434
confusion,ECE (W),0.013909839204816228,0.011572786888010302
confusion,ECE (M),0.017279495844271537,0.008336907618023396
confusion,cwECE (WT),0.017911034448315453,0.025253881210298722
confusion,cwECE (MT),0.017911034448315453,0.01348797250941199
confusion,cwECE (WNT),0.004210976086557571,0.00378997657004893
confusion,cwECE (MNT),0.006179750849908068,0.0025763241679994096
confusion,NLL,0.8466020248562802,0.7240945188053629
temperature scaling,ECE (W),0.013172393769281164,0.010330751289371425
temperature scaling,ECE (M),0.014546930482691109,0.009537326989533922
temperature scaling,cwECE (WT),0.049118427038956095,0.025868747926122877
temperature scaling,cwECE (MT),0.017058475597735993,0.010393088546550648
temperature scaling,cwECE (WNT),0.007655315604267481,0.003652332575494504
temperature scaling,cwECE (MNT),0.0039041514659313493,0.0014341963696380305
temperature scaling,NLL,0.3035982913273099,0.3564343332208119
ensemble temperature scaling,ECE (W),0.008429997548000036,0.012973170782651179
ensemble temperature scaling,ECE (M),0.011035609507907159,0.007649232038490674
ensemble temperature scaling,cwECE (WT),0.04689194807052266,0.026996022954863093
ensemble temperature scaling,cwECE (MT),0.017098567391768717,0.010591823462420508
ensemble temperature scaling,cwECE (WNT),0.0076074081511998725,0.0037790418966583616
ensemble temperature scaling,cwECE (MNT),0.004143837203678259,0.0014217134853172855
ensemble temperature scaling,NLL,0.30617737919138704,0.3565112772151354
imax binning,ECE (W),0.015761033014325312,0.01177863426182104
imax binning,ECE (M),0.015761033014325306,0.010157937723135065
imax binning,cwECE (WT),0.04318856434149111,0.024916103318094098
imax binning,cwECE (MT),0.01805671794963125,0.011674086720031205
imax binning,cwECE (WNT),0.006987034050712826,0.0036489425270785207
imax binning,cwECE (MNT),0.0037210454526907166,0.0013937659355042933
imax binning,NLL,0.309892430033173,0.3578332402045995
none,ECE (W),0.051820836666667355,0.01803682852690841
none,ECE (M),0.05026794333333309,0.01709242180348594
none,cwECE (WT),0.06804202977066898,0.03272944527339012
none,cwECE (MT),0.03942273586094901,0.018134597103644658
none,cwECE (WNT),0.012771161691595433,0.005304665248247339
none,cwECE (MNT),0.007913914017256522,0.0027117967697341443
none,NLL,0.4034804291183241,0.6628469237114748
confusion,ECE (W),0.006277502798206031,0.016145317413183397
confusion,ECE (M),0.019085150676473154,0.015203701963528961
confusion,cwECE (WT),0.018256664666035965,0.031733765717795036
confusion,cwECE (MT),0.018256664666035965,0.020157343804366956
confusion,cwECE (WNT),0.004387982804053602,0.005047650741299333
confusion,cwECE (MNT),0.006866775821988932,0.0034438264136299893
confusion,NLL,0.9675747191170884,1.121750403776653
temperature scaling,ECE (W),0.016869972630150297,0.015438759178653443
temperature scaling,ECE (M),0.012065058963650049,0.015378191216807327
temperature scaling,cwECE (WT),0.048000990756238,0.02637796038231622
temperature scaling,cwECE (MT),0.02355830751277051,0.012354349674959074
temperature scaling,cwECE (WNT),0.007952388789762135,0.004079120932109535
temperature scaling,cwECE (MNT),0.004706061824353127,0.0017470636609125457
temperature scaling,NLL,0.33872460583506864,0.6758905653944092
ensemble temperature scaling,ECE (W),0.014053890808764565,0.014722914495873563
ensemble temperature scaling,ECE (M),0.011747641899992717,0.014380184430605378
ensemble temperature scaling,cwECE (WT),0.04980378233379184,0.026833667444815607
ensemble temperature scaling,cwECE (MT),0.02544767412949698,0.012017162316611414
ensemble temperature scaling,cwECE (WNT),0.008237737454136557,0.0041566055689403626
ensemble temperature scaling,cwECE (MNT),0.005239823159828543,0.0017911815591187066
