calibration method,metric,model,comb
none,cwECE (WT),0.03773395100322598,0.022385706092194545
none,cwECE (MT),0.023624308476870897,0.014194264569267829
none,cwECE (WNT),0.00627567436492069,0.003828480899305692
none,cwECE (MNT),0.0027885635116941597,0.001248536697956252
none,NLL,0.18840676906591855,0.22027886287798165
confusion,ECE (W),0.003347309450050755,0.011192181810369512
confusion,ECE (M),0.009918482255481982,0.011539919801397612
confusion,cwECE (WT),0.009842635566909442,0.02330466644991735
confusion,cwECE (MT),0.009842635566909442,0.009117908946467418
confusion,cwECE (WNT),0.0017946809692135682,0.0030718743421833407
confusion,cwECE (MNT),0.0030879955454037556,0.0012266562562121713
confusion,NLL,0.2782046426450994,0.27069559345239164
temperature scaling,ECE (W),0.00836875027196328,0.010563420339619628
temperature scaling,ECE (M),0.009234262665184663,0.009376739354460506
temperature scaling,cwECE (WT),0.030333578160458775,0.020481952972125773
temperature scaling,cwECE (MT),0.0170312421694316,0.009593752153680616
temperature scaling,cwECE (WNT),0.003981316432347082,0.0031112509222899587
temperature scaling,cwECE (MNT),0.002972636636604452,0.0009052206796412093
temperature scaling,NLL,0.1332204818928742,0.1839134804646278
ensemble temperature scaling,ECE (W),0.00905160616322616,0.010389488158546085
ensemble temperature scaling,ECE (M),0.008015085357171554,0.009149914186849564
ensemble temperature scaling,cwECE (WT),0.03310100691177541,0.021271939369378764
ensemble temperature scaling,cwECE (MT),0.01837565090263112,0.009429218065910015
