calibration method,metric,model,comb,comb (post cal)
uncal_MAP_CI,NLL,0.22171809476889776,0.12903009503678062,0.10516183949837199
MAP_CI,ECE (W),0.021832251573144813,0.018017855379004487,0.014595540705319925
MAP_CI,ECE (M),0.01925878434813166,0.014506217328754904,0.01116641671882003
MAP_CI,cwECE (WT),0.03817605737383134,0.028586656598432923,0.02699707074436063
MAP_CI,cwECE (MT),0.02059892383193228,0.012393324362498074,0.009205071507624311
MAP_CI,cwECE (WNT),0.006406911730431298,0.004252241235891462,0.003811785915411743
MAP_CI,cwECE (MNT),0.002860673550360603,0.0010201876277190608,0.0010404062086218006
MAP_CI,NLL,0.18298672915589084,0.10379489393870824,0.08697314322777887
MAP_CI,ECE (W),0.021832251573144813,0.018017855379004487,0.014595540705319925
MAP_CI,ECE (M),0.01925878434813166,0.014506217328754904,0.01116641671882003
MAP_CI,cwECE (WT),0.03817605737383134,0.028586656598432923,0.02699707074436063
MAP_CI,cwECE (MT),0.02059892383193228,0.012393324362498074,0.009205071507624311
MAP_CI,cwECE (WNT),0.006406911730431298,0.004252241235891462,0.003811785915411743
MAP_CI,cwECE (MNT),0.002860673550360603,0.0010201876277190608,0.0010404062086218006
MAP_CI,NLL,0.18298672915589084,0.10379489393870824,0.08697314322777887
uncal_MAP_CI,ECE (W),0.02685839575210684,0.01902944480158454,0.015893124894423117
uncal_MAP_CI,ECE (M),0.026411330651584696,0.017785997739242936,0.015043126633108504
uncal_MAP_CI,cwECE (WT),0.04115222049568054,0.03001915423934549,0.027881262492677632
uncal_MAP_CI,cwECE (MT),0.02482901624930877,0.01508861798038256,0.012847292322747608
uncal_MAP_CI,cwECE (WNT),0.006960953207373398,0.004634291211667206,0.004263890889739675
uncal_MAP_CI,cwECE (MNT),0.002940285116878455,0.0009783864500954899,0.000986622791254898
uncal_MAP_CI,NLL,0.22204346433998523,0.1319427305523019,0.10702978571763208
MAP_CI,ECE (W),0.02140740704404856,0.014207878462516869,0.011535033704959353
MAP_CI,ECE (M),0.020362193291957577,0.011766827826328298,0.008350149100327926
MAP_CI,cwECE (WT),0.038806056724687225,0.023745986935768973,0.024195081147055222
MAP_CI,cwECE (MT),0.019103688988419146,0.011201064727733375,0.007526082299494583
MAP_CI,cwECE (WNT),0.006191418163443302,0.0036562842846510775,0.003436753020018727
MAP_CI,cwECE (MNT),0.0031417780880441267,0.0008193819364553989,0.0008383681425915765
MAP_CI,NLL,0.188469231600576,0.09568965925626725,0.08085855985169559
MAP_CI,ECE (W),0.02140740704404856,0.014207878462516869,0.011535033704959353
MAP_CI,ECE (M),0.020362193291957577,0.011766827826328298,0.008350149100327926
