calibration method,metric,model,comb,comb (post cal)
uncal_MAP_CI,cwECE (MT),0.022424188323842686,0.01471235824281685,0.01240251092425014
uncal_MAP_CI,cwECE (WNT),0.005927837746463138,0.003865255847589291,0.003686896294053485
uncal_MAP_CI,cwECE (MNT),0.0024029723289440965,0.0012861245342375483,0.0012562022291448425
uncal_MAP_CI,NLL,0.1736877266183823,0.1057241373815291,0.08550804645834792
MAP_CI,ECE (W),0.020300138200906405,0.013692715367710844,0.010740238418033992
MAP_CI,ECE (M),0.018281627535742324,0.013260847693550388,0.010469973376667075
MAP_CI,cwECE (WT),0.03432051224914258,0.024413227478230642,0.024082553607063364
MAP_CI,cwECE (MT),0.016411266040131805,0.009520734348402615,0.006775314292581913
MAP_CI,cwECE (WNT),0.005275842211113851,0.0035791168458409683,0.00322684013414525
MAP_CI,cwECE (MNT),0.002537590845484287,0.0010073808113754469,0.0010208885576833528
MAP_CI,NLL,0.1418240405647127,0.08370474891639022,0.07070948407058031
MAP_CI,ECE (W),0.020300138200906405,0.013692715367710844,0.010740238418033992
MAP_CI,ECE (M),0.018281627535742324,0.013260847693550388,0.010469973376667075
MAP_CI,cwECE (WT),0.03432051224914258,0.024413227478230642,0.024082553607063364
MAP_CI,cwECE (MT),0.016411266040131805,0.009520734348402615,0.006775314292581913
MAP_CI,cwECE (WNT),0.005275842211113851,0.0035791168458409683,0.00322684013414525
MAP_CI,cwECE (MNT),0.002537590845484287,0.0010073808113754469,0.0010208885576833528
MAP_CI,NLL,0.1418240405647127,0.08370474891639022,0.07070948407058031
uncal_MAP_CI,ECE (W),0.02489147204897349,0.01624318300181075,0.014543518959476974
uncal_MAP_CI,ECE (M),0.023060018794928763,0.015373644622306728,0.013073660660902448
uncal_MAP_CI,cwECE (WT),0.03621440272572139,0.021810804902151426,0.02362254003852614
uncal_MAP_CI,cwECE (MT),0.021130671623727434,0.013707323328120222,0.010711350823796895
uncal_MAP_CI,cwECE (WNT),0.006071057934778873,0.003659902534359242,0.003471007860062713
uncal_MAP_CI,cwECE (MNT),0.00264317560525091,0.001155976350217715,0.0011532449495344076
uncal_MAP_CI,NLL,0.174002496225962,0.10597145345562452,0.08504497463072286
