calibration method,metric,model,comb,comb (post cal)
MAP_CI,ECE (W),0.03236702517224457,0.017338346076778526,0.009183184291884066
MAP_CI,ECE (M),0.030012598986856254,0.016900506474643296,0.0076340543955846695
MAP_CI,cwECE (WT),0.05381604950967743,0.03434715291719419,0.031088908089388367
MAP_CI,cwECE (MT),0.02681460172287427,0.01857805411805389,0.01299107658027845
MAP_CI,cwECE (WNT),0.009484968062605393,0.005048635348795261,0.004058672541916542
MAP_CI,cwECE (MNT),0.005597872166245408,0.002602729105323922,0.0023465371646578725
MAP_CI,NLL,0.3505324529587306,0.1374731764404038,0.12245469137821058
MAP_CI,ECE (W),0.03236702517224457,0.017338346076778526,0.009183184291884066
MAP_CI,ECE (M),0.030012598986856254,0.016900506474643296,0.0076340543955846695
MAP_CI,cwECE (WT),0.05381604950967743,0.03434715291719419,0.031088908089388367
MAP_CI,cwECE (MT),0.02681460172287427,0.01857805411805389,0.01299107658027845
MAP_CI,cwECE (WNT),0.009484968062605393,0.005048635348795261,0.004058672541916542
MAP_CI,cwECE (MNT),0.005597872166245408,0.002602729105323922,0.0023465371646578725
MAP_CI,NLL,0.3505324529587306,0.1374731764404038,0.12245469137821058
uncal_MAP_CI,ECE (W),0.054134518513123904,0.021463630007357286,0.015130024306978792
uncal_MAP_CI,ECE (M),0.05179126958841579,0.018117060898999175,0.009955082895936575
uncal_MAP_CI,cwECE (WT),0.06939017027328383,0.037616140283596354,0.03501264333756483
uncal_MAP_CI,cwECE (MT),0.04025363291947222,0.020144233099011397,0.01737399498703581
uncal_MAP_CI,cwECE (WNT),0.012897969399617723,0.005675153857288023,0.004914523975837171
uncal_MAP_CI,cwECE (MNT),0.007646833737471119,0.0029226131881875807,0.0026921977393569983
uncal_MAP_CI,NLL,0.3984566577292466,0.1607529792126942,0.13872067667935578
MAP_CI,ECE (W),0.028088068158632178,0.013930225773555037,0.010379722804048683
MAP_CI,ECE (M),0.0240904399319649,0.013013630197552075,0.006579355474150913
MAP_CI,cwECE (WT),0.050942323136294654,0.030291756526898,0.027546640447626662
